### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC91355;[From.GetHerHis]の貪欲さに付け込めば…;;;;;;;;;;;;x
EVTOPTD91355;いくらか寄付をすれば[Root.Religion.GetRandomGodName]はお喜びになるだろう。;;;;;;;;;;;;x
EVTOPTE91355;[From.GetHerHis]の[From.Spouse.GetHusbandWife]を私の側に来させよう。;;;;;;;;;;;;x
EVTDESC91372;外交員から[From.GetTitledFirstName]の伝言が届きましたが、依然として[From.GetSheHe]を正すための要求を拒否しています！[From.GetSheHeCap]は、素晴らしい軍事能力をもつ強力な宦官を与えることと引き換えに[From.GetHerHis]の退廃を保持し続けることを[From.GetHerHim]に許すことを提案しています。;;;;;;;;;;;;x
EVTOPTA91372;私は確かにそのような宦官を雇用することができる！;;;;;;;;;;;;x
EVTDESC91373;[From.GetTitledFirstName]は[From.GetSheHe]がどのようにして今のような生き方をするに至ったかについて語ってきた。[From.GetSubjectPronounCap]は私が退廃だと思っているものは、単に異なる方法で[From.Religion.GetRandomGodName]の意思を称揚しているだけにすぎないと主張している。[From.GetFirstName]はまた、友好の証として私の名で喜捨を行うことを提案してきた。;;;;;;;;;;;;x
EVTOPTA91373;このような寄付は確実に[From.Religion.GetRandomGodName]を喜ばせるだろう。;;;;;;;;;;;;x
EVTDESC91374;[From.GetTitledFirstName]が私の執務室に来て、とんでもないことをささやいてきた。[Root.Spouse.GetTitledFirstName]は、[From.GetSheHe]はその放埒な行状ゆえに投獄されるべきだと主張しているが、今の[From.GetTitledFirstName]は私が聞き及んでいた人物とは全く違っているように思える。;;;;;;;;;;;;x
EVTOPTA91374;私は恋に落ちてしまった！;;;;;;;;;;;;x
EVTOPTB91374;演技に決まっている！;;;;;;;;;;;;x
EVTDESC91375;My spouse is upset about what [From.GetSheHe] refers to as my unnecessarily harsh attitude towards [FromFrom.GetTitledFirstName] and [FromFrom.GetHerHis] decadent ways, and asks me to leave [FromFrom.GetHerHim] alone.;;;;;;;;;;;;x
EVTOPTA91375;Everything for you, my love.;;;;;;;;;;;;x
EVTDESC91376;[From.GetHusbandWife]から衝撃的な報せを受けた。[FromFrom.GetTitledFirstName]が愛するわが[From.GetHusbandWife]を誘惑し、私を裏切らせようとしているというのだ。;;;;;;;;;;;;x
EVTDESC7950;[Root.PlotTarget.GetTitledName]の退廃した行状を聞くにつけ、[Root.PlotTarget.GetTitledFirstName]を殺す計画は[Root.PlotTarget.GetHerHis]自身の宮廷で遂行されるべきだということが明確になった……;;;;;;;;;;;;x
EVTOPTA7950;共謀者が[Root.PlotTarget.GetHerHis]の召使いを買収するだろう。;;;;;;;;;;;;x
EVTOPTB7950;[Root.PlotTarget.GetHerHis]の召使いを買収しよう。;;;;;;;;;;;;x
EVTOPTC7950;[Root.PlotTarget.GetHerHis]の召使いを私のものとすり替えよう。;;;;;;;;;;;;x
EVTDESC7951;All of a sudden, I realized that such decadent fools surely are the most vulnerable in their own palace.;;;;;;;;;;;;x
EVTDESC7953;[From.GetTitledName] has sent me the necessary funds to bribe [From.PlotTarget.GetTitledName]'s servants to join our cause.;;;;;;;;;;;;x
EVTDESC7954;[From.GetTitledName] has refused to give me the necessary funds for bribes to have [From.PlotTarget.GetTitledName] killed in his own palace.;;;;;;;;;;;;x
EVTDESC7955;How wonderful it is to just sit at home and enjoy the 'simple' things in life. Servants, more wine please! More food too for that matter!;;;;;;;;;;;;x
EVTTOOLTIP7955;[This.GetTitledName] will no longer be a stain on my dynasty!;;;;;;;;;;;;x
EVTOPTA7955;That's right, do hurry!;;;;;;;;;;;;x
EVTOPTB7955;Why is my servant running towards me?;;;;;;;;;;;;x
EVTDESC7956;A hidden dagger held by my own servant, is this really how I must die? [Root.Religion.GetRandomGodName] forgive me, for I have sinned...;;;;;;;;;;;;x
EVTOPTA7956;[FromFrom.GetTitledFirstName]に死を！;;;;;;;;;;;;x
EVTOPTA7957;なぜ？誰が？[Root.Religion.GetRandomGodName]よ……;;;;;;;;;;;;x
EVTDESC7958;I was sitting comfortably along with my beautiful servants, enjoying a cup of expensive wine after a grand dinner, when suddenly I saw one of my servants dashing towards me with a dagger in her hand. I jumped away just in time and my guards caught her before she had the time to strike again. Before she was taken care of, she uttered the name of the one behind the plan.;;;;;;;;;;;;x
EVTOPTA7958;忌々しい[FromFrom.GetTitledFirstName]め！;;;;;;;;;;;;x
EVTDESC7959;豪華な晩餐のあと、私は高価なワインで満たされた杯を手に、美しい召使いたちを侍らせていた。そのとき、召使いの一人が短剣を手にして私に飛びかかってきた。私はすんでの所で飛びすさり、女が次の一撃を繰り出す前に衛兵に捕えさせた。その召使いはしかるべき処遇を受けているが、彼女は捨て駒に過ぎないのではないか。裏で糸を引いているのは誰だ？;;;;;;;;;;;;x
EVTOPTA7959;I fear I shall never know.;;;;;;;;;;;;x
EVTDESC7960;My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will die in [Root.PlotTarget.GetHerHis] own palace, with a dagger taken to [Root.PlotTarget.GetHerHis] throat by [Root.PlotTarget.GetHerHis] own servants.;;;;;;;;;;;;x
EVTOPTA7960;これが退廃の報いだ！;;;;;;;;;;;;x
EVTDESC7961;[From.GetTitledName] approves of my idea to have [From.PlotTarget.GetTitledName] killed by [From.PlotTarget.GetHerHis] own servants. [Root.Religion.GetRandomGodName] will surely forgive me due to [From.PlotTarget.GetTitledFirstName]'s decadent ways.;;;;;;;;;;;;x
EVTDESC7962;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Several of [From.PlotTarget.GetHerHis] servants are loyal to our cause and we will be ready to strike in one month's time.;;;;;;;;;;;;x
EVTDESC7963;成功だ！[From.GetTitledName]は死んだ。だが不幸なことに、私が関与していることが発覚してしまった。;;;;;;;;;;;;x
EVTOPTA7963;よくやった。しかし…これはまずいな。;;;;;;;;;;;;x
EVTDESC7964;Success! [From.GetTitledName] died not knowing the name of [From.GetPossPronoun] killer. The bribed servants have been taken care of and will not speak of what happened this day.;;;;;;;;;;;;x
EVTOPTA7964;I shall celebrate this... modestly.;;;;;;;;;;;;x
EVTDESC7965;Failure! [From.GetTitledName] overheard our servants talking and uncovered our plot to kill [From.GetHerHim].;;;;;;;;;;;;x
EVTOPTA7965;良くないな。;;;;;;;;;;;;x
EVTDESC7966;Failure! [From.GetTitledName] realized something was off and had the servants taken away. However, he was unable to uncover our plot.;;;;;;;;;;;;x
title_appointed_regent;摂政;;;;;;;;;;;;x
title_appointed_regent_desc;摂政が必要となった場合、この人物が就任します。;;;;;;;;;;;;x
