### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_CM_1181;[From.GetTitledFirstName]、[From.GetDynName]は摂政を彼女の[From.GetSonDaughter]代わりに引き継ぐことを決定しました。このことについて貴方が関与できることは無いようです…;;;;;;;;;;;;x
EVTOPTA_CM_1181;左様ですか…;;;;;;;;;;;;x
EVTOPTB_CM_1181;いや、私はそうは思わない！;;;;;;;;;;;;x
EVTDESC_CM_1182;貴方の母[FromFrom.GetFirstName]は、自分が貴方[From.GetTitledFirstName]の代わりに摂政として統治するのが最良だと決定しました。;;;;;;;;;;;;x
EVTOPTA_CM_1182;彼女に任せればよいだろう。;;;;;;;;;;;;x
EVTOPTB_CM_1182;むむむ…[From.PrimaryTitle.GetTier]を本当に統治しているのは誰なのか？;;;;;;;;;;;;x
EVTDESC_CM_1192;繰り返し語られる不快で詳しい噂は、貴方の母[Root.Mother.GetFirstName]が貴方[From.GetFirstName]の配偶者[From.GetHusbandWife]を貴方の知らざる処で誘惑し、肉体関係に及んだことを示しています…;;;;;;;;;;;;x
EVTOPTA_CM_1192;何も無かった。;;;;;;;;;;;;x
EVTOPTC_CM_1192;わかった。母を修道院へ押し込め。;;;;;;;;;;;;x
EVTOPTB_CM_1192;ああ、[From.GetFirstName]を追放せよ！;;;;;;;;;;;;x
EVTOPTD_CM_1192;双方を処罰せねば。;;;;;;;;;;;;x
EVTOPTE_CM_1192;辛いところではあるが、投獄以外の選択肢はない。;;;;;;;;;;;;x
EVTDESC_CM_1132;かつての主[Root.GetFirstNameWithNick]殿へ\n\n大変心苦しいのですが、私はフランク人の真なる統治者に忠誠を誓ったことを報告せねばなりません。私は貴方の主張に何ら得心することができず、より強い王に従うことにしました。\n\nフランクの帝国に栄光あらんことを、\n[From.GetBestName];;;;;;;;;;;;x
EVTOPTA_CM_1132;何たることだ…;;;;;;;;;;;;x
ERA_CHAR_INFO_74441;ソーメーシュヴァラ1世は1042年に西チャールキヤの王となり、その後カリヤニの町を創設し、それを首都とした。彼は非常に活発でエネルギッシュな支配者でしたが、なによりも彼の治世はヴェーンギー支配のライバルであったチョーラ朝の君主との戦いに注がれた。最終的に敵に対して勝利をすることができず、病に侵されていたソーメシューバラはトゥンガバドラー川へ身を投げ、人生の最後を飾った。;;;;;;;;;;;;x
EVTDESC_CM_1401;[Root.Liege.GetTitledFirstName]に仕えるのにはもうほとほと疲れ果てたが、逆らうには[Root.Liege.GetSheHe]は強大すぎる。異国に同盟者を探す必要がありそうだ―近年その強大さを増す北のかたのフランク人たちなら[Root.Liege.GetOnlyDynastyName]家への愛もないだろうしちょうどいいだろう―別に奴らが助けてくれさえすればその後約束を守る必要なんてないさ…;;;;;;;;;;;;x
EVTOPTA_CM_1401;使者を送ろう。;;;;;;;;;;;;x
EVTOPTB_CM_1401;いや、リスクに見合わなさ過ぎる;;;;;;;;;;;;x
EVTDESC_CM_1402;大変に珍しく、スペインからの外交大使を迎え入れた。[From.GetTitledNameWithNick]の使者が御前まで来るとこう話しだした：「我が[From.GetLordLady]がお力添えの願い、直にお伝えしたくまかり越してございます。願うは奸邪[From.Liege.GetTitledName]の打倒。軍事的支援の確約を頂き、[From.Liege.GetOnlyDynastyName]の抑圧によるくびきが我が[From.GetLordLady]の背より取り除かれた暁には、貴方様に忠節を誓うとのことでございます」;;;;;;;;;;;;x
EVTOPTA_CM_1402;結構。その旨、協約に署名せねば;;;;;;;;;;;;x
EVTOPTB_CM_1402;申し訳ない。スペインの政治に興味はないのだ。;;;;;;;;;;;;x
EVTDESC_CM_1403;使者はフランシアから悪い知らせを持ち帰ってきた。[Root.Liege.GetOnlyDynastyName]家への反乱への助力の要請は[From.GetTitledName]に断られたとのことだ。;;;;;;;;;;;;x
EVTOPTA_CM_1403;我が希望は粉微塵に粉砕された。;;;;;;;;;;;;x
EVTDESC_CM_1404;使者はフランシアから良い知らせを持ち帰ってきた。[From.GetTitledName]はこちらの頼みに応じ、[Root.Liege.GetOnlyDynastyName]家への反乱に力を貸そうと約束してくれたとのことだ。;;;;;;;;;;;;x
EVTOPTA_CM_1404;さあ、次は戦争に備えねば…;;;;;;;;;;;;x
EVTDESC_CM_1405;時は来たれり！[Root.GetOnlyDynastyName]軍は[Root.Liege.GetOnlyDynastyName]家を打倒すべく打って出るだろう。こちらにはフランク人の力がついている！;;;;;;;;;;;;x
EVTOPTA_CM_1405;奴らを苦しませてやれ！;;;;;;;;;;;;x
