### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
GetWeatherAdjective_Sunny;晴れた;;;;;;;;;;;;x
GetWeatherAdjective_Rainy;雨の;;;;;;;;;;;;x
GetWeatherAdjective_Snowy;雪の;;;;;;;;;;;;x
GetWeatherAdjective_Stormy;嵐の;;;;;;;;;;;;x
GetWeatherAdjective_Windy;強風;;;;;;;;;;;;x
GetWeatherAdjective_Cloudy;曇った;;;;;;;;;;;;x
GetWeatherAdjective_Foggy;霧の出た;;;;;;;;;;;;x
GetTemperature_Sweltering;蒸し暑い;;;;;;;;;;;;x
GetTemperature_Freezing;氷点下;;;;;;;;;;;;x
GetTemperature_Cold;低温;;;;;;;;;;;;x
GetTemperature_Warm;温暖;;;;;;;;;;;;x
GetHolding_Castle_1;城;;;;;;;;;;;;x
GetHolding_Castle_2;城;;;;;;;;;;;;x
GetHolding_Castle_3;宮殿;;;;;;;;;;;;x
GetHolding_Temple_1;寺院;;;;;;;;;;;;x
GetHolding_Nomad_1;キャンプ;;;;;;;;;;;;x
GetHolding_Nomad_2;野営地;;;;;;;;;;;;x
GetHolding_Nomad_3;宮殿;;;;;;;;;;;;x
GetHolding_Tribal_1;村落;;;;;;;;;;;;x
GetHolding_Tribal_2;町;;;;;;;;;;;;x
GetHolding_Tribal_3;要塞;;;;;;;;;;;;x
GetHolding_City_1;都市;;;;;;;;;;;;x
GetHolding_City_2;都市;;;;;;;;;;;;x
GetHolding_City_3;大都市;;;;;;;;;;;;x
GetHolding_Fallback_1;首都;;;;;;;;;;;;x
GetHouseOfWorship_Christian;教会;;;;;;;;;;;;x
GetHouseOfWorship_Muslim;モスク;;;;;;;;;;;;x
GetHouseOfWorship_Pagan;神殿;;;;;;;;;;;;x
GetHouseOfWorship_Zoroastrian;聖堂;;;;;;;;;;;;x
GetHouseOfWorship_Jewish;シナゴーグ;;;;;;;;;;;;x
GetHouseOfWorship_Hindu;寺院;;;;;;;;;;;;x
GetHouseOfWorship_Buddhist;僧院;;;;;;;;;;;;x
GetHouseOfWorship_Jain;寺院;;;;;;;;;;;;x
EVTDESC_MNM_6250_A;私は、影の芸術である暗殺を徒弟に仕込むという私の任務について熟考していた、そしてまた、私の[assassin_protege_1.GetFirstName]についても考えている。 [assassin_protege_1.GetSheHeCap]はいくつかの事柄では強烈な決意を示していて、 そして私は、[assassin_protege_1.GetSheHe]について[assassin_protege_1.GetSheHe]が秘密をばらすような愚か者ではないと思ってはいる……それは危険な道筋かも知れないが、私の派閥の中では、おそらく[assassin_protege_1.GetSheHe]が優秀ではないだろうか？;;;;;;;;;;;;x
EVTDESC_MNM_6250_B;今日、一人の小僧が私にスリをしようとしているときに現行犯で逮捕された。私の護衛達はその子供に怒り狂ったが、しかし[assassin_protege.GetHerHis]の目に映る静かな抗議に気付き、私自身を思い出させられた。アサシン教団に振り分けられた使命を思い出し、もしその子供が[assassin_protege.GetSheHe]が思うように狡猾であれば、おそらくこの事件は私達全員に利益になるのではないかと私は思案する。;;;;;;;;;;;;x
EVTOPTA_MNM_6250;[assassin_protege_1.GetTitledFirstName]に[assassin_protege_1.GetHerHis]の可能性について話そうとする。;;;;;;;;;;;;x
EVTOPTA_MNM_6250_TT;あなたは§Y[assassin_protege_1.GetTitledFirstName]§!の訓練を始めます！\n;;;;;;;;;;;;x
EVTOPTB_MNM_6250;おそらく[assassin_protege_2.GetTitledFirstName]の方がこのことにより適しているだろう……;;;;;;;;;;;;x
EVTOPTB_MNM_6250_TT;あなたは§Y[assassin_protege_2.GetTitledFirstName]§!の訓練を始めます！\n;;;;;;;;;;;;x
EVTOPTC_MNM_6250;実際は[assassin_protege_3.GetTitledFirstName]がもっともよい選択肢です。;;;;;;;;;;;;x
EVTOPTC_MNM_6250_TT;あなたは§Y[assassin_protege_3.GetTitledFirstName]§!の訓練を始めます！\n;;;;;;;;;;;;x
EVTOPTD_MNM_6250;[assassin_protege.GetHerHim]を行かせろ！私はこの失われた魂に特別の関心を持っています。;;;;;;;;;;;;x
EVTOPTD_MNM_6250_TT;あなたは§Y[assassin_protege.GetTitledFirstName]§!の訓練を始めます！\n;;;;;;;;;;;;x
EVTOPTE_MNM_6250;悪童を退けろ、あれは[Root.GetTitle]からただ盗み出すだけではない!;;;;;;;;;;;;x
EVTOPTE_MNM_6250_TT;あなたは§Yアサシン教団§!の徒弟として訓練する機会を放り出します！その子供は[assassin_protege.GetHerHis]の罪で投獄されます。\n;;;;;;;;;;;;x
EVTOPTF_MNM_6250;このことが今すぐ私を煩わすことはできない。;;;;;;;;;;;;x
EVTOPTF_MNM_6250_TT;私は徒弟をアサシン教団のために訓練する機会を放り出します。\n;;;;;;;;;;;;x
opinion_parental_praise;親の賞賛を受けている;;;;;;;;;;;;x
opinion_was_shown_mercy;慈悲を示された;;;;;;;;;;;;x
EVTDESC_MNM_6252;私の指導によって[assassin_protege.GetTitledFirstName]は自身に満ちた若き[assassin_protege.GetBoyGirl]に成長した。[assassin_protege.GetSheHeCap]は、[assassin_protege.GetHerHim]に私が投げつけたすべてのものを読み、そして[assassin_protege.GetSheHe]は私たちの信念についてもっと知りたいと熱望しているようだ。[assassin_protege.GetHerHim]への次の措置は慎重に選ばなければならない。;;;;;;;;;;;;x
EVTOPTA_MNM_6252;[assassin_protege.GetSheHeCap]潜入任務のために、文化的適応に焦点を当てるべきである。;;;;;;;;;;;;x
EVTOPTA_MNM_6252_TT;あなたは§Y[assassin_protege.GetTitledFirstName]§!の陰謀の能力を奨励します！\n;;;;;;;;;;;;x
EVTOPTB_MNM_6252;[assassin_protege.GetSheHeCap]はおそらく、ダガーの練習により多くを使います。;;;;;;;;;;;;x
EVTOPTB_MNM_6252_TT;あなたは§Y[assassin_protege.GetTitledFirstName]§!の軍事の能力を奨励します！\n;;;;;;;;;;;;x
EVTOPTC_MNM_6252;[assassin_protege.GetSheHeCap]は、[assassin_protege.GetHerHis]のすべての専門分野についてのバランスを知る必要があります。;;;;;;;;;;;;x
EVTOPTC_MNM_6252_TT;あなたは§Y[assassin_protege.GetTitledFirstName]§!のためのバランスのよく取れた訓練のために努力します！\n;;;;;;;;;;;;x
EVTDESC_MNM_6253_A;[assassin_protege.GetTitledFirstName]に私が与えた厳しい訓練は、約束された結果を得るために継続する。―加えて、宮廷内で巧妙に数人の外国の外交官の友となり、[assassin_protege.GetTitledName]は与えた本をろうそくを灯す時間までも熱心に読み続けている。私はそれが何らかのテストの時間だと信じている。;;;;;;;;;;;;x
EVTDESC_MNM_6253_B;[assassin_protege.GetTitledFirstName]のために用意した訓練法は、[Root.GetCapitalHolding]の訓練場において、決められた時間、厳格に行われたことで、素晴らしい成果をもたらした。[assassin_protege.GetSheHe]は[assassin_protege.GetHerHis]同年輩の相手を遥かに凌駕している。この試みは順調だと、私は確信している。;;;;;;;;;;;;x
EVTDESC_MNM_6253_C;私が[assassin_protege.GetTitledFirstName]のために用意した綿密な計画は、素晴らしい成果を上げています。[assassin_protege.GetSheHe]は外国語の能力を示すだけでなく、[assassin_protege.GetHerHis]戦闘訓練にますます習熟しています。そろそろ試験の時が来たようだ。;;;;;;;;;;;;x
EVTOPTA_MNM_6253;私の仲間に、いくつか試験を手配してもらうことにする。;;;;;;;;;;;;x
EVTOPTA_MNM_6253_TT;この結果は§Y[assassin_protege.GetTitledFirstName]§!の様々なスキルの影響を受けます!\n;;;;;;;;;;;;x
EVTDESC_MNM_6254_A;雇われた街のゴロツキが[assassin_protege.GetTitledFirstName]に襲いかかったのは[Root.GetWeatherAdjective]真夜中のことだった。報告書によると、[assassin_protege.GetSheHe]は何とかして、彼らを思いとどまらせようと、人違いだと説得したそうだ。どうやら[assassin_protege.GetSheHeCap]の[Root.GetCapitalHolding]でのこれまでの苦労は画餅に帰したようだ。;;;;;;;;;;;;x
EVTDESC_MNM_6254_B;[assassin_protege.GetTitledFirstName]は、私の仕組んだゴロツキどもの襲撃に対し、彼らに驚くほど精確に致命傷を与え、返り討ちにするという対処の仕方をした。お前を殴った男、お前に殺された男、全員私の命令で働いていたに過ぎないと説明すると、[assassin_protege.GetFirstName]は私に向かって片眉を上げ、ゆっくりと椅子の背に腰掛けると、笑みを漏らした。;;;;;;;;;;;;x
EVTDESC_MNM_6254_C;私が雇ったゴロツキに不意を突かれた[assassin_protege.GetTitledFirstName]は傷を負い、混乱した様子で帰ってきた。私が弟子と向かい合うと、[assassin_protege.GetSheHe]は静かに口を開いた。[assassin_protege.GetSheHe]は、連中の間違いを正したにすぎないと。"深手を負った一人はおそらく死ぬだろう"と私が言うと、[assassin_protege.GetFirstName]はゆっくりと頷き、[assassin_protege.GetHerHis]が読みかけていた本へと戻っていった。;;;;;;;;;;;;x
EVTOPTA_MNM_6254;あなたは上手く切り抜けることができました、[assassin_protege.GetFirstName]。;;;;;;;;;;;;x
