### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;傲然;;;;;;;;;;;;x
affectionate;情愛;;;;;;;;;;;;x
timid;弱気;;;;;;;;;;;;x
rowdy;悪童;;;;;;;;;;;;x
willful;我儘;;;;;;;;;;;;x
brooding;陰気;;;;;;;;;;;;x
indolent;堕落;;;;;;;;;;;;x
playful;活発;;;;;;;;;;;;x
conscientious;篤厚;;;;;;;;;;;;x
fussy;神経質;;;;;;;;;;;;x
curious;好奇心;;;;;;;;;;;;x
idolizer;信仰者;;;;;;;;;;;;x
no_objective_title;方針が未選択;;;;;;;;;;;;x
focus_ch_pride;自尊心;;;;;;;;;;;;x
focus_ch_pride_title;自尊心;;;;;;;;;;;;x
focus_ch_pride_desc;[This.GetTitledFirstName]は将来の統治者として、評議員と貴族からの教育を受けます。この養育方針によって得られる一般的な特性は§Y傲然§!と§Y陰気§!です。;;;;;;;;;;;;x
focus_ch_humility;謙虚;;;;;;;;;;;;x
focus_ch_humility_title;謙虚;;;;;;;;;;;;x
focus_ch_humility_desc;[This.GetTitledFirstName]は家令たちから奉仕と謙虚に重点を置いた教育を受けます。この養育方針によって得られる一般的な特性は§Y弱気§!と§Y情愛§!です;;;;;;;;;;;;x
focus_ch_duty;義務;;;;;;;;;;;;x
focus_ch_duty_title;義務;;;;;;;;;;;;x
focus_ch_duty_desc;[This.GetTitledFirstName]は近衛兵たちと郎党たちから義務と勤勉さに重点を置いた教育を受けます。この養育方針によって得られる一般的な特性は§Y篤厚§!です。;;;;;;;;;;;;x
focus_ch_etiquette;礼儀作法;;;;;;;;;;;;x
focus_ch_etiquette_title;礼儀作法;;;;;;;;;;;;x
focus_ch_etiquette_desc;[This.GetTitledFirstName]は評議員と廷臣たちから礼儀作法に重点を置いた教育を受けます。この養育方針によって得られる一般的な特性は§Y活発§!と§Y堕落§!です;;;;;;;;;;;;x
focus_ch_thrift;倹約;;;;;;;;;;;;x
focus_ch_thrift_title;倹約;;;;;;;;;;;;x
focus_ch_thrift_desc;[This.GetTitledFirstName]は職人と商人たちから数学と発明に重点を置いた教育を受けます。この養育方針によって得られる一般的な特性は§Y好奇心§!と§Y神経質§!です。;;;;;;;;;;;;x
focus_ch_faith;信仰;;;;;;;;;;;;x
focus_ch_faith_title;信仰;;;;;;;;;;;;x
focus_ch_faith_desc;[This.GetTitledFirstName]は聖職者たちから§Y[This.Educator.Religion.GetName]§!の信仰と宗教的学識に重点を置いた教育を受けます。この養育方針によって得られる一般的な特性は§Y信仰者§!です。;;;;;;;;;;;;x
focus_ch_struggle;闘争;;;;;;;;;;;;x
focus_ch_struggle_title;闘争;;;;;;;;;;;;x
focus_ch_struggle_desc;[This.GetTitledFirstName]は[This.GetHerHis]自身の嗜好はそのままに、あまり教育に縛り付けずに他人と自由に競争させます。この養育方針によって得られる一般的な特性は§Y悪童§!と§Y我儘§!です;;;;;;;;;;;;x
focus_ch_heritage;伝統;;;;;;;;;;;;x
focus_ch_heritage_title;伝統;;;;;;;;;;;;x
focus_ch_heritage_desc;[This.GetTitledFirstName]は様々な廷臣たちや家族から§Y[This.Educator.Culture.GetName]§!文化と§Y[This.Educator.Religion.GetName]§!の信仰への教化に重点を置いた教育を受けます。この養育方針から得られる特定の特性はありません。;;;;;;;;;;;;x
focus_ed_diplomacy;外交;;;;;;;;;;;;x
focus_ed_diplomacy_title;外交教育;;;;;;;;;;;;x
focus_ed_diplomacy_desc;[This.GetTitledFirstName]は[This.GetHerHis]の学習において外交と政治を重視します。\n§G情愛§!と§G好奇心§!を持つ子供の成長は一層促進されますが、§R我儘§!と§R神経質§!を持つ子供の成長を阻害することになるでしょう;;;;;;;;;;;;x
focus_ed_martial;軍事;;;;;;;;;;;;x
focus_ed_martial_title;軍事教育;;;;;;;;;;;;x
focus_ed_martial_desc;[This.GetTitledFirstName]は[This.GetHerHis]の学習において軍事戦略と戦争を重視します。\n§G悪童§!と§G我儘§!を持つ子供の成長は一層促進されますが、§R弱気§!と§R信仰者§!を持つ子供の成長を阻害することになるでしょう。;;;;;;;;;;;;x
focus_ed_stewardship;管理;;;;;;;;;;;;x
focus_ed_stewardship_desc;[This.GetTitledFirstName]は[This.GetHerHis]の学習において会計と経営を重視します。\n§G陰気§!と§G篤厚§!を持つ子供の成長は一層促進されますが、§R堕落§!と§R傲然§!を持つ子供の成長を阻害することになるでしょう。;;;;;;;;;;;;x
focus_ed_stewardship_title;管理教育;;;;;;;;;;;;x
focus_ed_intrigue;策略;;;;;;;;;;;;x
focus_ed_intrigue_title;策略教育;;;;;;;;;;;;x
focus_ed_intrigue_desc;[This.GetTitledFirstName]は[This.GetHerHis]の学習において陰謀と計略を重視します。\n§G活発§!と§G神経質§!を持つ子供の成長は一層促進されますが、§R悪童§!と§R情愛§!を持つ子供の成長を阻害することになるでしょう。;;;;;;;;;;;;x
focus_ed_learning;学識;;;;;;;;;;;;x
focus_ed_learning_title;学識教育;;;;;;;;;;;;x
focus_ed_learning_desc;[This.GetTitledFirstName]は[This.GetHerHis]の学習において哲学と宗教を重視します。\n§G弱気§!と§G信仰者§!を持つ子供の成長は一層促進されますが、§R陰気§!と§R活発§!を持つ子供の成長を阻害することになるでしょう。;;;;;;;;;;;;x
INSULT_USELESS;役立たず;;;;;;;;;;;;x
INSULT_SNEAK;卑怯者;;;;;;;;;;;;x
silence_is_golden;沈黙は金なり;;;;;;;;;;;;x
silence_is_golden_desc;この人物は賢明にも黙っていることを選びました;;;;;;;;;;;;x
EVTDESCA_ZE_12000;[haughty_events_char_1.GetTitledFirstNameWithNick]が使用人の一人と廊下でキスをしているところに出くわした。;;;;;;;;;;;;x
EVTOPTA_ZE_12000;不潔であると[haughty_events_char_1.GetHerHim]にいってやろう!!;;;;;;;;;;;;x
EVTOPTB_ZE_12000;ぼくたちだけの秘密ってこと？;;;;;;;;;;;;x
EVTDESCB_ZE_12000;庭を歩いていると、[haughty_events_char_1.GetTitledFirstName]が重い棒で犬を怒りながら叩いている姿を目撃した。;;;;;;;;;;;;x
EVTDESCC_ZE_12000;外でお散歩してると、道で平民たちに会った。そのうちの一人が今日は素敵ですねといってきたよ。;;;;;;;;;;;;x
EVTOPTE_ZE_12000;そんな口をきくやつには罰をくれてやろう！;;;;;;;;;;;;x
EVTOPTF_ZE_12000;うなづいて優雅におせじをうけいれよう。;;;;;;;;;;;;x
EVTOPTE_ZE_12000_TOOLTIP1;農民は怒る;;;;;;;;;;;;x
EVTOPTE_ZE_12000_TOOLTIP2;農民は圧倒される;;;;;;;;;;;;x
EVTOPTC_ZE_12000;自分で棒を取って[haughty_events_char_1.GetHerHim]をぶちのめそう！;;;;;;;;;;;;x
EVTOPTD_ZE_12000;自分もいっしょにいいかな？;;;;;;;;;;;;x
EVTDESCA_ZE_12002;ごちそうを独り占めして至福の時を過ごしていると、悪ガキの[From.GetFirstName]がやってきて、道徳的な説教をまくしたててきた。;;;;;;;;;;;;x
EVTDESCB_ZE_12002;ごちそうを独り占めして至福の時を過ごしていると、若い[From.GetFirstName]がやってきた。ところが、[From.GetSheHe]はいたずらっぽくウィンクしただけで去っていった。;;;;;;;;;;;;x
EVTOPTA_ZE_12002;悪ガキを取り押さえるぞ。[From.GetHerHim]には鞭打ちの罰だ!;;;;;;;;;;;;x
EVTOPTB_ZE_12002;気にしない。;;;;;;;;;;;;x
EVTDESCA_ZE_12004;[From.GetTitledFirstName]は私のたしなめに優しく取り合ってくれなかった。[From.GetSheHeCap]は私を捕まえると私をボコボコにのした。;;;;;;;;;;;;x
EVTOPTA_ZE_12004;あの [GetRootFromInsult]め！みなに言いふらしてやろう!;;;;;;;;;;;;x
EVTOPTB_ZE_12004;[From.GetSheHe]にまた見つけられないように隠れる。;;;;;;;;;;;;x
EVTDESCA_ZE_12006;[GetRootFromInsult]の[From.GetFirstName]はぶたれたことへの子供っぽい仕返しで、皆に私についての嘘を言いふらして回っている。;;;;;;;;;;;;x
