### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC38321;将来必要になるものを他人にあげるのは、最善の選択とは限らない。私は§Y慈善§!の特性を失った。;;;;;;;;;;;;x
EVTDESC38322;自分のものを他人に分け与えるのは、ときに気分がいいものだ。私は§Y強欲§!の特性を失った。;;;;;;;;;;;;x
wonder_library;大図書館;;;;;;;;;;;;x
wonder_library_desc;今昔の物事の知識が書き込まれている本は貴重なものです。この知識の灯台には数千冊の本を収められる書庫と読書室が備えられることになります。;;;;;;;;;;;;x
String_Library;図書館;;;;;;;;;;;;x
String_Drama;戯曲;;;;;;;;;;;;x
String_Poetry;詩集;;;;;;;;;;;;x
String_Architecture;建築書;;;;;;;;;;;;x
String_Philosophy;哲学書;;;;;;;;;;;;x
String_History;歴史書;;;;;;;;;;;;x
String_Astronomy;天文書;;;;;;;;;;;;x
String_Medical;解剖学書;;;;;;;;;;;;x
String_aDrama;戯曲;;;;;;;;;;;;x
String_aPoetry;詩集;;;;;;;;;;;;x
String_anArchitecture;建築書;;;;;;;;;;;;x
String_aPhilosophy;哲学書;;;;;;;;;;;;x
String_aHistory;歴史書;;;;;;;;;;;;x
String_anAstronomy;天文書;;;;;;;;;;;;x
String_aMedical;解剖学書;;;;;;;;;;;;x
String_ADrama;戯曲;;;;;;;;;;;;x
String_APoetry;詩集;;;;;;;;;;;;x
String_AnArchitecture;建築書;;;;;;;;;;;;x
String_APhilosophy;哲学書;;;;;;;;;;;;x
String_AHistory;歴史書;;;;;;;;;;;;x
String_AnAstronomy;天文書;;;;;;;;;;;;x
String_AMedical;解剖学書;;;;;;;;;;;;x
String_Writer;劇作家;;;;;;;;;;;;x
String_Poet;詩人;;;;;;;;;;;;x
String_Architect;建築家;;;;;;;;;;;;x
String_Philosopher;哲学者;;;;;;;;;;;;x
String_Historian;歴史家;;;;;;;;;;;;x
String_Astronomer;天文学者にして哲学者;;;;;;;;;;;;x
String_Medic;侍医;;;;;;;;;;;;x
String_greek;古代ギリシャ;;;;;;;;;;;;x
String_roman;古代ローマ;;;;;;;;;;;;x
String_Euripedes;エウリピデス;;;;;;;;;;;;x
String_Sophocles;ソフォクレス;;;;;;;;;;;;x
String_Aristophanes;アリストファネス;;;;;;;;;;;;x
String_Philemon;フィレモン;;;;;;;;;;;;x
String_Aeschylus;アイスキュロス;;;;;;;;;;;;x
String_Archilochus;アルキロコス;;;;;;;;;;;;x
String_Alcman_of_Sparta;スパルタのアルクマン;;;;;;;;;;;;x
String_Theocritus;テオクリトス;;;;;;;;;;;;x
String_Sappho;サッフォー;;;;;;;;;;;;x
String_Asclepiades_of_Samos;サモスのアスクレピアデス;;;;;;;;;;;;x
String_Hermodorus_of_Salamis;サラミスのヘルモドロス;;;;;;;;;;;;x
String_Vitruvius;ウィトルウィウス;;;;;;;;;;;;x
String_Rabirius;ラビリウス;;;;;;;;;;;;x
String_Cocceius_Auctus;コッケイウス・アウクトゥス;;;;;;;;;;;;x
String_Plato;プラトン;;;;;;;;;;;;x
String_Aristotle;アリストテレス;;;;;;;;;;;;x
String_Pythagoras;ピュタゴラス;;;;;;;;;;;;x
String_Thales_of_Mileto;ミレトスのタレス;;;;;;;;;;;;x
String_Zeno_of_Elea;エレアのゼノン;;;;;;;;;;;;x
String_Herodotus;ヘロドトス;;;;;;;;;;;;x
String_Thucydides;トゥキュディデス;;;;;;;;;;;;x
String_Polybius;ポリュビオス;;;;;;;;;;;;x
String_Strabo;ストラボン;;;;;;;;;;;;x
String_Hypatia_of_Alexandria;アレキサンドリアのヒュパティア;;;;;;;;;;;;x
String_Ptolemy;プトレマイオス;;;;;;;;;;;;x
String_Aristarchus_of_Samos;サモスのアリスタルコス;;;;;;;;;;;;x
String_Hippocrates_of_Kos;コスのヒポクラテス;;;;;;;;;;;;x
String_Virgil;ウェルギリウス;;;;;;;;;;;;x
String_s;s;;;;;;;;;;;;x
String_politely;politely;;;;;;;;;;;;x
antiquity_book_poetry;散逸した傑作詩集;;;;;;;;;;;;x
antiquity_book_play;散逸した戯曲;;;;;;;;;;;;x
antiquity_book_medicine;散逸した医学書;;;;;;;;;;;;x
antiquity_book_philosophy;散逸した哲学書;;;;;;;;;;;;x
