### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
HOLDINGS_DEC_LOSS;州区：;;;;;;;;;;;;x
TOTAL_DEC_DELTA;「退廃」の寄与度：;;;;;;;;;;;;x
HAS_A_JOB_DEC;従事中:;;;;;;;;;;;;x
ON_JOB_DEC;仕事を命じられている：;;;;;;;;;;;;x
CHAR_STATUS_PILGRIM;§Y$NAME$§!は巡礼中です;;;;;;;;;;;;x
EVTDESC1070;無作為に選ばれたコーランの一節をハーフィズが完ぺきに暗唱するのを聞いて、私は彼の信仰の深さに驚きを隠せなかった。114章のコーランのすべてを記憶するなんて、誰よりも熱意のあるイスラム教徒にしかできない芸当だ。;;;;;;;;;;;;x
EVTOPTA1070;アッラーが私の言葉を聞き届けてくださるよう、コーランを全文暗記しよう！;;;;;;;;;;;;x
EVTOPTB1070;素晴らしい！だがとても面倒な作業に違いない……;;;;;;;;;;;;x
aspiring_hafiz;意欲的なハーフィズ：コーランを暗記する;;;;;;;;;;;;x
EVTDESC1071;イマームの前に立つ私は緊張している。彼が無作為に選んだコーランの一節を朗唱して、私がその続きを正しく暗唱しなければならない。イマームは選んだ：\n\nコーランの朗唱が始まり……;;;;;;;;;;;;x
EVTOPTA1071;……注意深くそれに耳を傾け黙しておれば、汝は神の慈悲を受けるであろう;;;;;;;;;;;;x
aspiring_faqih;フィクフ（イスラム法学）の学生;;;;;;;;;;;;x
EVTDESC5080;ファキーは立法統治の知識である“フィクフ”における専門家だ。この知識は詳細な証拠に基づいており、人間の行動に関連している。私はずっと[Root.Location.GetName]の優秀なフカーハたちと一緒に勉強しないかと言われてきた。彼らと学べば、私は将来イスラム世界で偉大な法学者のひとりになるだろう。;;;;;;;;;;;;x
EVTOPTA5080;これは「ご遠慮します」とは言い難いチャンスだ;;;;;;;;;;;;x
EVTOPTB5080;やることが恐ろしく多そうだ……遠慮しよう;;;;;;;;;;;;x
EVTDESC5081;１年に及ぶフィクフの勉強は、私の貧弱な頭脳を疲弊させていた。他のファキーたちは己に鞭打つようにして励んでいる。最終試験に備え、自らをファキーと名乗る日のために、コーラン、スンナ、イジュマー（合意）とキヤース（類推）を学ぶなくては。;;;;;;;;;;;;x
EVTOPTA5081;やめるだなんて、限りなくファキーに近づいているのに……;;;;;;;;;;;;x
EVTOPTB5081;もう駄目だ、これは私の求める人生ではない……;;;;;;;;;;;;x
EVTDESC5082;ついに私はイスラム法学の権威となった！コーラン、スンナ、イジュマー（合意）とキヤ―ス（類推）の知識によって私はファキーたり得るのだから、この知識を使ってより良き[Root.GetTitle]、我が民のより良き統治者となろう。;;;;;;;;;;;;x
EVTOPTA5082;ファキーになった自分が誇らしい！;;;;;;;;;;;;x
EVTOPTB5082;知識を、看板ではなく実地に使おう;;;;;;;;;;;;x
REALM_SIZE_MULTIPLIER_DEC;領地の規模修正：;;;;;;;;;;;;x
DEMESNE_FRACTION_DESC;王朝の頭首の所領補正：;;;;;;;;;;;;x
DEC_GAIN;利得：;;;;;;;;;;;;x
DEC_GAINREDUCTION;利得減少：;;;;;;;;;;;;x
DEC_MEMBER_CONTR;毎月の退廃度増加：;;;;;;;;;;;;x
EVTNAME20043;[Root.Liege.GetLordSpiritualName]が群衆に踏みつけられる;;;;;;;;;;;;x
EVTNAME20048;[Root.Liege.GetLordSpiritualName]が慈善金を着服する;;;;;;;;;;;;x
EVTNAME902;異教徒たちが[Root.Liege.GetLordSpiritualName]を襲う;;;;;;;;;;;;x
