### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IMMORTAL_AGE_TRIGGER;不死年齢が$VALUE|Y$歳$COMPARISON$;;;;;;;;;;;;x
PRACTICAL_AGE_TRIGGER;実質年齢が$VALUE|Y$歳$COMPARISON$;;;;;;;;;;;;x
INCREASE_CAMPAIGN_FUND_DESC;クリックすると選挙資金が10ずつ増加します。SHIFT+クリックで100ずつ増加します。CTRL+クリックで最良候補者を破るのに十分なだけ増加します。貴方の候補者が最良候補者なら100ずつ増加します。;;;;;;;;;;;;x
DECREASE_CAMPAIGN_FUND_DESC;クリックすると選挙資金が10ずつ減少します。SHIFT+クリックで100ずつ減少します。CTRL+クリックで資金を完全に削除します。;;;;;;;;;;;;x
HAVE_READ_PP;プライバシーポリシーを読み、その内容を理解しました;;;;;;;;;;;;x
NOT_READ_TOS_ERROR;§Rアカウントを作成するには利用規約を読み、それに同意する必要があります§!;;;;;;;;;;;;x
NOT_READ_PP_ERROR;§Rアカウントを作成するにはプライバシーポリシーを確認する必要があります§!;;;;;;;;;;;;x
REJECT;拒否;;;;;;;;;;;;x
CONFIRM;確認;;;;;;;;;;;;x
TRIBUTARY_BREAKS_ON_REALM_CHANGE;* 従属関係はどちらかの当事者が別の領国の一部になると破棄される可能性がある;;;;;;;;;;;;x
OL_COURT_INTERFACE_LABEL;§Y評議会§!;;;;;;;;;;;;x
INTERACTION_REQUIRES_COUNCIL_APPROVAL;摂政によって承認される必要がある;;;;;;;;;;;;x
EVTDESC20130;[From.Host.PrimaryTitle.GetName]の[From.GetJobTitle]である[From.GetTitledName]が、私の所有している称号を狙って領内で活動していたとの報告が入った。[From.GetHerHis]のやり方は人々に賄賂を送ったり脅したりしていたとのこと。[From.GetSheHe]は[From.GetHerHis]の主君である[From.Liege.GetTitledName]のために請求権を捏造したようだ。;;;;;;;;;;;;x
DEATH_DATE_MISSING;失踪：$DATE|Y$、$AGE|Y$歳のとき;;;;;;;;;;;;x
EVTOPTA61212_TT;[Root.PrimaryTitle.GetName]の新しい§Y摂政§!になります。;;;;;;;;;;;;x
EVTOPTA61212_B_TT;暗い牢獄に投げ込まれます。;;;;;;;;;;;;x
tr_enclave_1_desc;この地方の商人たちが、交易を営むために建設した小さな在外領地。;;;;;;;;;;;;x
tooltip_west_francia_to_france;[k_france.GetName]はフランスに名前が変わった。;;;;;;;;;;;;x
tooltip_east_francia_to_germany;[k_germany.GetName]はドイツに名前が変わった。;;;;;;;;;;;;x
EVTOPTB_RIP_4101_TT;貴方の近親者も改宗するかもしれません。;;;;;;;;;;;;x
opinion_hermetic_apprentice;私の師匠;;;;;;;;;;;;x
EVTDESC_MNM_9890;ついに、[relic_hunter.GetTitledFirstName]は強力な宝物探索の[relic_hunter.GetHerHis]の仕事から帰って来ました。 古代の木製の箱を持ち、[relic_hunter.GetJobTitle]はあなたの前に現れると、お辞儀をし、あなたにそれを差し出しました。「我が[Root.GetLordLady]、私はあちこち捜し求めて、あなたに聖約の箱”聖櫃”を見つけだしました！ \n\n興味深い木箱には、黄金の天使と古代の絵飾りが飾られています。\n\n 伝説によると、その中には、主がシナイ山でモーセにお与えになった十戒を記した石板が保持されています。\n\nさてどうやらあなたの称賛の言を期待して、[relic_hunter.GetFirstName]はあなたの前で忍耐強く待っています。;;;;;;;;;;;;x
EVTTITLE_MNM_9890;契約の箱;;;;;;;;;;;;x
MODIFIER_TRIBAL_LEVY_SIZE;部族召集軍の規模;;;;;;;;;;;;x
EVTDESC_JD_20005_B;歓迎の宴が終わり、[From.GetJobTitle][From.GetDynName]と私は、[Root.Capital.Capital.GetHolding]の城壁から月を眺めながら、私的な会話を済ませるために退出した。突然、眩い閃光が空を切り裂き、[From.GetJobTitle]の村が灰燼に帰した。「凶兆だ」[From.GetSheHe]はそうつぶやくと、慌ただしく城を去って行った。;;;;;;;;;;;;x
EVTDESC_JD_20012_B;客人の[From.GetJobTitle][From.GetDynName]と庭園を歩いているとき、私はその日のよい天気を話題にした。[From.GetDynName]は一瞬考えてから、強烈な熱意を持ってそれに返答した。どうやら[From.GetSheHe]は私の社交辞令を偉大なる[From.Offmap.Ruler.GetTitle]の開明さを言いあらわした比喩表現だととらえたようだ！;;;;;;;;;;;;x
EVTOPTC_MNM_9103_TT_KING;安価な宝石で王冠を飾るよう命じる。;;;;;;;;;;;;x
EVTOPTC_MNM_9103_KING;中程度の職人技量で私には十分だ;;;;;;;;;;;;x
EVTOPTC_MNM_9103_TT_GENERIC;私の地位にふさわしい宝石で王冠を飾るよう命じる。;;;;;;;;;;;;x
EVTOPTC_MNM_9103_GENERIC;美しい宝石で王冠を飾るよう命じる。;;;;;;;;;;;;x
