### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
FACTION_LEADER;派閥の指導者;;;;;;;;;;;;x
FACTION_MEMBER;派閥の構成員;;;;;;;;;;;;x
opinion_defeated_major_revolt;大規模な反乱を打倒した;;;;;;;;;;;;x
opinion_spared_after_revolt;叛乱後許された;;;;;;;;;;;;x
opinion_divine_blood_marriage;神統結婚;;;;;;;;;;;;x
opinion_non_divine_marriage;不浄な婚姻;;;;;;;;;;;;x
action_uncover_plots;策謀;;;;;;;;;;;;x
miaphysite;合性論派;;;;;;;;;;;;x
monothelite;単意論派;;;;;;;;;;;;x
d_miaphysite;合性論派総主教庁;;;;;;;;;;;;x
d_miaphysite_adj;合性論派総主教庁;;;;;;;;;;;;x
COPTIC_POPE;合性論派総主教;;;;;;;;;;;;x
INTERACTION_CANNOT_REVOKE_LAST_TEMPLE_OFF_REL_HEAD;あなたの宗教指導者から最後の教区を剥奪することはできない;;;;;;;;;;;;x
d_monophysite;単性論派総主教庁;;;;;;;;;;;;x
d_monophysite_adj;単性論派総主教庁;;;;;;;;;;;;x
MONOPHYSITE_POPE;単性論派総主教;;;;;;;;;;;;x
d_nestorian;東方総主教庁;;;;;;;;;;;;x
d_nestorian_adj;東方総主教庁;;;;;;;;;;;;x
PATRIARCH_IN_THE_EAST;東方総主教;;;;;;;;;;;;x
d_monothelite;単意論派総主教庁;;;;;;;;;;;;x
d_monothelite_adj;単意論派総主教庁;;;;;;;;;;;;x
MONOTHELITE_PATRIARCH;単意論派総主教;;;;;;;;;;;;x
INTERACTION_TITLE_NOT_CONTESTED;称号は現在進行中の戦争の標的または根拠であってはならない;;;;;;;;;;;;x
AND_TRIGGER_STARTS;以下の全てが満たされている;;;;;;;;;;;;x
WAR_INVALID_LOG;$WAR$は和平が結ばれないまま終了しました$REASON$;;;;;;;;;;;;x
WAR_INVALID_CHARACTER_UNLANDED;\n（$CHARACTER$は土地を失った）;;;;;;;;;;;;x
WAR_INVALID_LIEGE_HIERARCHY;\n（$CHARACTER$の主君が代わった）;;;;;;;;;;;;x
REL_PENTARCHS_NON_ORTHODOX_DESC;五大総主教座は、初期キリスト教における５つの総主教のことでした。彼らの古代にあったような独立総主教としての権威は今でも$RELIGION$教会において認められています。;;;;;;;;;;;;x
PENTARCH_DESC;現在§Y$TITLE$§!の$RELIGION$司祭は存在しません。;;;;;;;;;;;;x
