### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_TOO_OLD;§Y[GetTitledFirstName]§!は妊娠可能年齢を過ぎている;;;;;;;;;;;;x
AIREASON_OPINION;§Y[GetTitledFirstName]§!の評価;;;;;;;;;;;;x
AIREASON_SKILLS;§Y[GetTitledFirstName]§!の能力;;;;;;;;;;;;x
AIREASON_REALPOLITIK;政治的懸念;;;;;;;;;;;;x
AIREASON_REALPOLITIK_VS;政治的懸念対§Y[GetTitledFirstName]§!;;;;;;;;;;;;x
AIREASON_WRONG_RELIGION;邪教;;;;;;;;;;;;x
AIREASON_WRONG_CULTURE;外国の文化;;;;;;;;;;;;x
AIREASON_TOO_WEAK;私より弱い;;;;;;;;;;;;x
AIREASON_WEAKNESS;力不足;;;;;;;;;;;;x
AIREASON_STRENGTH;力;;;;;;;;;;;;x
AIREASON_IS_RULER;当主である;;;;;;;;;;;;x
AIREASON_NOT_DE_JURE_LIEGE;私の慣習的な主君ではない;;;;;;;;;;;;x
AIREASON_CANNOT_AFFORD;お金が足りない;;;;;;;;;;;;x
AIREASON_NO_INTEREST_IN_CHAR;§Y[GetTitledFirstName]§!に関心がない;;;;;;;;;;;;x
AIREASON_SAME_DYNASTY_AS_TARGET;§Y[GetTitledFirstName]§!と同じ一族;;;;;;;;;;;;x
AIREASON_TOO_CLOSE_FOR_SUCC_MARR;§Y[GetTitledFirstName]§!は継承順位が高すぎる;;;;;;;;;;;;x
AIREASON_SUCC_LOWLY_RANK;§Y[GetTitledFirstName]§!は通常の婚姻を行うには卑しい家柄です;;;;;;;;;;;;x
AIREASON_NOT_A_SUCCESSION_MARRIAGE;§Y[GetTitledFirstName]§!は母系結婚を望んでいる;;;;;;;;;;;;x
AIREASON_POWER_TO_PRESS_CLAIMS;§Y[GetTitledFirstName]§!は私の請求権を後押しする力を持っている;;;;;;;;;;;;x
AIREASON_UNABLE_PRESS_CLAIMS;§Y[GetTitledFirstName]§!には私の請求権を後押しする力はありません;;;;;;;;;;;;x
AIREASON_REBELLIOUS;反逆者;;;;;;;;;;;;x
AIREASON_AGE_FACTOR;§Y[GetTitledFirstName]§!の年齢;;;;;;;;;;;;x
AIREASON_IS_MY_LIEGE;§Y[GetTitledFirstName]§!は私の君主です;;;;;;;;;;;;x
AIREASON_PRESTIGE_EFFECTS;威信の影響;;;;;;;;;;;;x
AIREASON_WANTS_FREEDOM;自由を望む;;;;;;;;;;;;x
AIREASON_CLOSE_RELATIVE;§Y[GetTitledFirstName]§!とは近親者です;;;;;;;;;;;;x
AIREASON_DARE_NOT_REFUSE;あえて拒否しない;;;;;;;;;;;;x
AIREASON_CONFLICTING_INTERESTS;相反する利益;;;;;;;;;;;;x
AIREASON_SAME_REALM;同じ領地;;;;;;;;;;;;x
AIREASON_GREED;強欲;;;;;;;;;;;;x
AIREASON_LAND_IS_GOOD;良い土地;;;;;;;;;;;;x
AIREASON_FEAR;§Y[GetTitledFirstName]§!の恐怖;;;;;;;;;;;;x
AIREASON_GOLD_IS_GOOD;ゴールドが欲しい;;;;;;;;;;;;x
AIREASON_CONSANGUINITY;血族関係;;;;;;;;;;;;x
AIREASON_TOO_YOUNG;§Y[GetTitledFirstName]§!は幼すぎる;;;;;;;;;;;;x
AIREASON_GOT_MORE_ADVANCED_PLOT;似た陰謀を指導している;;;;;;;;;;;;x
AIREASON_GOT_SAME_PLOT;同じ陰謀に関わっている;;;;;;;;;;;;x
AIREASON_BACKING_SIMILAR_PLOT;似た陰謀を支援している;;;;;;;;;;;;x
AIREASON_LIEGE_REALM_ATTACKED;外敵に攻撃されている;;;;;;;;;;;;x
AIREASON_FIGHTING_WAR;戦争中である;;;;;;;;;;;;x
AIREASON_WARY_OF_FOREIGN_INTERVENTION;外部勢力の介入を警戒している;;;;;;;;;;;;x
AIREASON_AGE_POWER_DIFFERENCE;年齢対求婚者の力;;;;;;;;;;;;x
AIREASON_WE_LIKE_ENEMY_BETTER;我々よりも我々の敵と友好的;;;;;;;;;;;;x
AIREASON_WE_LIKE_YOU_BETTER;我々の敵よりも我々と友好的;;;;;;;;;;;;x
AIREASON_BASE_RELUCTANCE;基本的な応じ難さ;;;;;;;;;;;;x
AIREASON_SMALL_TIER_DIFF;階級差が小さい;;;;;;;;;;;;x
AIREASON_NOT_NEIGHBOR;距離の離れた勢力;;;;;;;;;;;;x
AIREASON_INFERTILE;妊娠する可能性が低い;;;;;;;;;;;;x
alert_casus_belli_will_expire_instant;§Y次の相手に対する一時的な開戦事由：§!;;;;;;;;;;;;x
alert_casus_belli_will_expire_delayed;$LIST$。;;;;;;;;;;;;x
alert_build_province_improvement_instant;§Y州施設を建設できる！§!;;;;;;;;;;;;x
alert_build_province_improvement_delayed;$LIST$;;;;;;;;;;;;x
alert_troops_in_foreign_territory_instant;§Y我々の軍隊が外国の領土に存在する。§!;;;;;;;;;;;;x
alert_troops_in_foreign_territory_delayed;$LIST$;;;;;;;;;;;;x
alert_revoltrisk_in_provinces_instant;§Y暴動の恐れあり§!;;;;;;;;;;;;x
alert_revoltrisk_in_provinces_delayed;次の州で暴動が起こる危険性がある：\n$LIST$;;;;;;;;;;;;x
alert_noheir_delayed;現在の当主が死亡した場合、ゲームは終了する！;;;;;;;;;;;;x
alert_court_not_filled_instant;§Y空いている評議会の役職§!;;;;;;;;;;;;x
alert_court_not_filled_delayed;誰かを次の役職に就ける必要がある：\n$LIST$\n§Gクリックで宮廷画面に移動§!;;;;;;;;;;;;x
alert_lose_title_on_succ_instant;§Y継承による称号の喪失§!;;;;;;;;;;;;x
alert_lose_title_on_succ_delayed;継承時に失われる称号:\n$LIST$;;;;;;;;;;;;x
alert_should_nominate_heir_instant;§Y継承者の指名§!;;;;;;;;;;;;x
alert_should_nominate_heir_delayed;継承予定者の推挙されていない称号:\n$LIST$;;;;;;;;;;;;x
alert_you_can_create_titles_instant;§Y$NUM$個の称号を創設できる§!;;;;;;;;;;;;x
alert_you_can_create_titles_delayed;創設可能な称号:\n$LIST$;;;;;;;;;;;;x
alert_you_can_usurp_titles_instant;§Y$NUM$個の称号を簒奪できる§!;;;;;;;;;;;;x
alert_you_can_usurp_titles_delayed;簒奪可能な称号:\n$LIST$;;;;;;;;;;;;x
alert_ruler_should_marry_instant;§Y君主が未婚です§!;;;;;;;;;;;;x
alert_ruler_should_marry_delayed;結婚すべきだ。\n§Gクリックでキャラクター画面へ§!;;;;;;;;;;;;x
alert_heir_should_marry_instant;§Y跡継ぎが未婚§!;;;;;;;;;;;;x
alert_heir_should_marry_delayed;$HEIR$は結婚すべきだ\n§Gクリックでキャラクター画面へ§!;;;;;;;;;;;;x
alert_should_appoint_guardian_instant;§Y後見人がいない子が$NUM$人存在する§!;;;;;;;;;;;;x
alert_should_appoint_guardian_delayed;次の子が後見人を必要としている：\n$LIST$;;;;;;;;;;;;x
alert_adult_sons_notitle_instant;§Y領地を持たない息子§!;;;;;;;;;;;;x
alert_adult_sons_notitle_delayed;領地を持たない成人の息子達:\n$LIST$;;;;;;;;;;;;x
alert_betrothed_should_marry_instant;§Y婚約者が結婚可能§!;;;;;;;;;;;;x
alert_betrothed_should_marry_delayed;結婚可能な婚約中の人物達:\n$LIST$;;;;;;;;;;;;x
alert_can_imprison_instant;§Y正当なる投獄§!;;;;;;;;;;;;x
alert_titles_may_pass_from_realm_instant;§Y家臣の継承に関する警告§!;;;;;;;;;;;;x
alert_titles_may_pass_from_realm_delayed;継承に問題のある封臣がいる。\nその人物が死んだ場合、この国からその人物の称号が失われるかもしれない：\n$LIST$;;;;;;;;;;;;x
alert_can_call_vassals_to_arms_instant;§Yかつての主君の封臣を呼ぶことが可能§!;;;;;;;;;;;;x
alert_can_call_vassals_to_arms_delayed;次の封臣は、かつての主君に対する戦争を一緒に戦ってくれるかもしれない：\n$LIST$;;;;;;;;;;;;x
CLICK_TO_ROTATE;§Gクリックでリストを順次切替§!;;;;;;;;;;;;x
ALERT_RIGHTCLICK;§G右クリックで無視ボタンを表示§!;;;;;;;;;;;;x
ALERT_DISMISS;今は却下する;;;;;;;;;;;;x
ALERT_DISMISS_ALWAYS;無効にする;;;;;;;;;;;;x
alert_available_decision_instant;§Y新しい重要な決断が可能です§!;;;;;;;;;;;;x
alert_available_decision_delayed;実行可能な重要な決断:\n$LIST$;;;;;;;;;;;;x
alert_available_plot_instant;§Y新しい陰謀が可能§!;;;;;;;;;;;;x
alert_available_plot_delayed;実行可能な策謀:\n$LIST$;;;;;;;;;;;;x
ca_keep_1;砦;;;;;;;;;;;;x
ca_keep_2;砦;;;;;;;;;;;;x
ca_keep_3;砦;;;;;;;;;;;;x
ca_keep_4;砦;;;;;;;;;;;;x
ca_keep_5;砦;;;;;;;;;;;;x
ca_keep_6;砦;;;;;;;;;;;;x
ca_militia_barracks_1;民兵練兵場;;;;;;;;;;;;x
ca_militia_barracks_2;民兵練兵場;;;;;;;;;;;;x
ca_militia_barracks_3;民兵練兵場;;;;;;;;;;;;x
ca_militia_barracks_4;民兵練兵場;;;;;;;;;;;;x
ca_training_grounds_1;練兵場;;;;;;;;;;;;x
ca_training_grounds_2;練兵場;;;;;;;;;;;;x
ca_training_grounds_3;練兵場;;;;;;;;;;;;x
ca_warrior_cult;戦士の祭儀場;;;;;;;;;;;;x
ca_culture_saxon_english_1;長弓練習場;;;;;;;;;;;;x
ca_culture_saxon_english_2;長弓練習場;;;;;;;;;;;;x
ca_culture_saxon_english_3;長弓練習場;;;;;;;;;;;;x
ca_culture_saxon_english_4;長弓練習場;;;;;;;;;;;;x
ca_culture_group_baltic_1;戦士練兵場;;;;;;;;;;;;x
ca_culture_group_baltic_2;戦士練兵場;;;;;;;;;;;;x
ca_culture_group_baltic_3;戦士練兵場;;;;;;;;;;;;x
ca_culture_group_baltic_4;戦士練兵場;;;;;;;;;;;;x
ca_culture_frank_norman_german_1;馬上槍試合場;;;;;;;;;;;;x
ca_culture_frank_norman_german_2;馬上槍試合場;;;;;;;;;;;;x
ca_culture_frank_norman_german_3;馬上槍試合場;;;;;;;;;;;;x
ca_culture_frank_norman_german_4;馬上槍試合場;;;;;;;;;;;;x
ca_culture_group_iberian_1;キャバレーロ練兵場;;;;;;;;;;;;x
ca_culture_group_iberian_2;キャバレーロ練兵場;;;;;;;;;;;;x
ca_culture_group_iberian_3;キャバレーロ練兵場;;;;;;;;;;;;x
ca_culture_group_iberian_4;キャバレーロ練兵場;;;;;;;;;;;;x
ca_culture_italian_1;パイク兵練兵場;;;;;;;;;;;;x
ca_culture_italian_2;パイク兵練兵場;;;;;;;;;;;;x
ca_culture_italian_3;パイク兵練兵場;;;;;;;;;;;;x
ca_culture_italian_4;パイク兵練兵場;;;;;;;;;;;;x
ca_culture_russian_1;ドルジーナ練兵場;;;;;;;;;;;;x
ca_culture_russian_2;ドルジーナ練兵場;;;;;;;;;;;;x
ca_culture_russian_3;ドルジーナ練兵場;;;;;;;;;;;;x
