### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC72056;幾ばくかの金は召使を黙らせる。;;;;;;;;;;;;x
VASSAL_RAISE_OPINION_DESC;十字軍以外の攻撃戦争で封臣から徴兵している場合、§Y$DAYS$§!日毎に§R-1§!点評価が低下します。;;;;;;;;;;;;x
WAR_START_YEAR;開始年：$YEAR$;;;;;;;;;;;;x
WAR_START_YEAR_DESC;この戦争は$YEARS$年$MONTHS$か月続きました;;;;;;;;;;;;x
LEVY_PERC_DESC3;$THEM$は各兵種の§Y$PERC$%§!を召集軍として温存している;;;;;;;;;;;;x
DYNFAIL_DESC;あなたは王朝権威点を$SCORE$点得ました。あなたは歴史に残るようなことは何もしていません。;;;;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2B;対象への請求権を持っているため、封臣はこのことに影響を受けません。;;;;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2C; §Y$CROWN_TITLE$§!では君主の権利が強いため、封臣はこのことに影響を受けないでしょう。;;;;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2D;§Y[Recipient.GetTitledFirstName]§!は謀反人であるため、封臣は反発しないでしょう。;;;;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2E;§Y[Recipient.GetTitledFirstName]§!は邪教徒であるため、§Y[Recipient.Religion.GetName]§!教徒の封臣の評価のみが低下します(§R$OPINION$§!)。;;;;;;;;;;;;x
LOADING_TIP_28;免罪符を買って信仰点を稼ぐことができます。;;;;;;;;;;;;x
mission_holy_war_desc;$ROOT_CHARACTERTITLE$は§Y$PROVINCE$§!を得るために§Y$TOPOWNERFULLNAME$§W!に対する$CRUSADE_NAME$を呼び掛けている。;;;;;;;;;;;;x
TOO_MANY_HELD_DUCHIES;多すぎる公爵位;;;;;;;;;;;;x
opinion_failed_plot;失敗した陰謀;;;;;;;;;;;;x
e_il-khanate_adj;イルハン;;;;;;;;;;;;x
AIREASON_WILL_NOT_PLOT_AGAINST_OFFSPRING;子孫に対して陰謀を行うことはできない。;;;;;;;;;;;;x
AIREASON_CLAIM_ON_MY_TITLES;§Y[GetBestName]§!は私の称号に対して請求権を持っている。;;;;;;;;;;;;x
AIREASON_HOSTAGE_SITUATION;子供が外国勢力で人質となる;;;;;;;;;;;;x
ASK_TO_LIFT_EXCOMMUNICATION_INTERACTION_0;§Y[ThirdPartyCharacter.GetBestName]§Wへの破門を解除するよう§Y[Actor.RelHead.GetTitledFirstName]§Wに求める。§R$COST$§Wの信仰点が消費されるだろう。;;;;;;;;;;;;x
ASK_FOR_DIVORCE_INTERACTION_0;§Y[Actor.Spouse.GetFirstName]§Wとの離婚承認を§Y[Actor.RelHead.GetTitledFirstName]§Wに求める。[Player.Religion.GetPietyName]点§R$COST$§Wが消費されるだろう。[Actor.Spouse.GetPossPronoun]の親戚は侮辱されたとみるだろう。;;;;;;;;;;;;x
EVTOPTB620;忌まわしき邪教徒共め！;;;;;;;;;;;;x
EVTOPTA621;なんて日だ！;;;;;;;;;;;;x
EVTOPTB621;哀れな…;;;;;;;;;;;;x
WARSCORE_LESS_THAN;戦勝点が右記の値より低い戦争をしている。;;;;;;;;;;;;x
WARSCORE_MORE_THAN;戦勝点が右記の値より高い戦争をしている。;;;;;;;;;;;;x
TACTICAL_ADVANTAGE;§Y$TACTIC$§!に対する補正: $PERC$;;;;;;;;;;;;x
LEADER_MARTIAL_SKILL;§Y$WHO$§!の武勇点: $PERC$;;;;;;;;;;;;x
FLANKING_BONUS;回り込み： $PERC$;;;;;;;;;;;;x
AI_REJECT_STILL_A_NO;まだ貴殿の提案を受ける気になれない;;;;;;;;;;;;x
PLAYER_SUCCESSOR_CHANGED_LOG;後継ぎが変更されました。現在のキャラクターが死亡した場合、 §Y$NEW_SUCCESSOR$§!としてプレイすることになります。;;;;;;;;;;;;x
TOPLIEGE_TROOPS_TOTAL;最上位の主の全召集軍：§Y$TROOPS$§!;;;;;;;;;;;;x
TOPLIEGE_TROOPS_CURRENT;最上位の主の現在の召集軍：§Y$TROOPS$§!;;;;;;;;;;;;x
OWN_TROOPS_TOTAL;$CHAR$の全召集軍： §Y$TROOPS$§!;;;;;;;;;;;;x
OWN_TROOPS_CURRENT;$CHAR$の現在の召集軍： §Y$TROOPS$§!;;;;;;;;;;;;x
RELATIVE_STRENGTH;相対的兵力： §Y$STRENGTH$§!;;;;;;;;;;;;x
