### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
NOT_INTERESTED_IN_ANY_SOCIETY_TRIGGER;結社への関心がない;;;;;;;;;;;;x
INTERESTED_IN_ANY_SOCIETY_TRIGGER;結社への関心がある;;;;;;;;;;;;x
reprimanded_merchants;商人が処罰された;;;;;;;;;;;;x
reprimanded_merchants_desc;この州の商人たちは不誠実な取引の結果、商業上の特権を失い、そのため不満を抱いています。;;;;;;;;;;;;x
dealing_with_dishonest_traders;不誠実な商人への対処中;;;;;;;;;;;;x
dealing_with_dishonest_traders_desc;正しい商習慣に商人を従わせる仕事に従事している。;;;;;;;;;;;;x
defending_vassal_rights;封臣の権利の守護者;;;;;;;;;;;;x
defending_vassal_rights_desc;封臣が外部から文句を言われたときにその権利を擁護するような人物として知られている。;;;;;;;;;;;;x
EVTDESC_JD_30002;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n天子[From.Offmap.Ruler.GetShortChineseEmperorName]は、あなたの土地の商人たちが我々の商人との交易のなかで詐欺や賄賂が横行していることに注目している。我々は、あなた方がこの行動を即座に止めるよう期待している。;;;;;;;;;;;;x
EVTOPTA_JD_30002;我々は、主要な貿易組合の特権を制限する必要があるな。;;;;;;;;;;;;x
EVTOPTB_JD_30002;[target_marshal.GetFirstName]に最悪のトラブルを探し出して対処させる。;;;;;;;;;;;;x
EVTOPTC_JD_30002;我々の商人がどのように貿易を営んでいようがあなたには関係ない;;;;;;;;;;;;x
EVTOPTB_JD_30003;主君[From.GetFirstName]を支持する。;;;;;;;;;;;;x
EVTDESC_JD_30004;あなたの封臣の[From.GetTitledFirstName]は、[From.GetHerHis]の土地の商人の権利に対するあなたの政策に幻滅した。[From.GetSheHeCap]は、この行動が[From.GetHerHis]の職務に対していかに権利を脅かしたのか公式声明の発表の準備をしている。;;;;;;;;;;;;x
EVTOPTA_JD_30004;[From.GetHerHisCap]の商人は正しく行動しなければならなかったのに。;;;;;;;;;;;;x
OFFMAP_CHANGE_CURRENCY_GAIN;$OFFMAP|Y$への$CURRENCY|Y$点を$VALUE|G$点得る。;;;;;;;;;;;;x
OFFMAP_CHANGE_CURRENCY_LOSE;$OFFMAP|Y$への$CURRENCY|Y$点を$VALUE|R$点失う。;;;;;;;;;;;;x
EVTDESC_JD_30011;[chinese_courtier.GetRootMatchingPersonalityStreak]について、[chinese_courtier.GetBestName]と夜明けまで議論した。[chinese_courtier.GetSheHe]は私の歓迎を称賛する内容の手紙を送ると約束した。私は[chinese_courtier.GetSheHe]に深い感銘を与えていたに違いない。;;;;;;;;;;;;x
EVTOPTA_JD_30011;佳い夜だ;;;;;;;;;;;;x
EVTOPTB_JD_30011;このことを皆に自慢しよう。;;;;;;;;;;;;x
EVTDESC_JD_30012;[chinese_courtier.GetBestName]はこの数週間どんどん不機嫌になっている。今日、私の発した失言によって[chinese_courtier.GetHerHim]は天子このことについて知るだろう、と大声で怒鳴りながら退室した。;;;;;;;;;;;;x
EVTOPTA_JD_30012;これは、[offmap_china.Governor.Offmap.GetShortName]との関係を悪化させるだろう。;;;;;;;;;;;;x
EVTOPTB_JD_30012;[chinese_courtier.GetManWoman]を捕縛しろ!;;;;;;;;;;;;x
chinese_silk_road_favored_status;貿易条約を結ぶ;;;;;;;;;;;;x
chinese_silk_road_favored_status_modifier_tt;25年の間、 §Y[From.PrimaryTitle.GetName]§!内の交易所があるプロヴィンスで、貿易収入が§G100%§! 増加する。;;;;;;;;;;;;x
chinese_imperial_trade_contract;中国との貿易条約;;;;;;;;;;;;x
MULTIPLICATIVE_TRADE_POST_INCOME_MODIFIER;貿易収入;;;;;;;;;;;;x
EVTOPTA_JD_30045;[Root.TrueReligion.GetHighGodName]の加護がありますように。;;;;;;;;;;;;x
EVTOPTA_JD_30047;この獣を倒すには何が必要なんだ?!;;;;;;;;;;;;x
SETTLEMENT_FINISHED_LOG;$PROVINCE|Y$州での$SETTLEMENTTYPE|Y$の建設が完了しました。;;;;;;;;;;;;x
null_society;結社;;;;;;;;;;;;x
null_society_currency;結社内通貨;;;;;;;;;;;;x
HAS_ARTIFACT;$VAL|Y$の宝物を所持している;;;;;;;;;;;;x
HAS_ARTIFACT_NOT;$VAL|Y$の宝物を所持していない;;;;;;;;;;;;x
OFFMAP_STATUS_TRIGGER_NOT;中国が$STATUS|Y$状態でない;;;;;;;;;;;;x
OFFMAP_STATUS_TRIGGER;中国が$STATUS|Y$状態である;;;;;;;;;;;;x
OFFMAP_PREV_STATUS_TRIGGER_NOT;$STATUS|Y$状態の直後ではない;;;;;;;;;;;;x
OFFMAP_PREV_STATUS_TRIGGER;$STATUS|Y$状態の直後だ;;;;;;;;;;;;x
OFFMAP_POLICY_TRIGGER_NOT;$POLICY|Y$政策を採用していない;;;;;;;;;;;;x
OFFMAP_POLICY_TRIGGER;$POLICY|Y$政策を採用している;;;;;;;;;;;;x
OFFMAP_PREV_POLICY_TRIGGER_NOT;$POLICY|Y$政策を直前に採用していない;;;;;;;;;;;;x
OFFMAP_PREV_POLICY_TRIGGER;$POLICY|Y$政策を直前に採用していた;;;;;;;;;;;;x
OFFMAP_STATUS_FLAG_TRIGGER_NOT;現在の状態はフラグ$FLAG|Y$を持っていない;;;;;;;;;;;;x
OFFMAP_STATUS_FLAG_TRIGGER;現在の状態はフラグ$FLAG|Y$を持っている;;;;;;;;;;;;x
OFFMAP_PREV_STATUS_FLAG_TRIGGER_NOT;直前の状態はフラグ$FLAG|Y$を持っていない;;;;;;;;;;;;x
OFFMAP_PREV_STATUS_FLAG_TRIGGER;直前の状態はフラグ$FLAG|Y$を持っている;;;;;;;;;;;;x
OFFMAP_POLICY_FLAG_TRIGGER_NOT;現在の政策はフラグ$FLAG|Y$を持っていない;;;;;;;;;;;;x
OFFMAP_POLICY_FLAG_TRIGGER;現在の政策はフラグ$FLAG|Y$を持っている;;;;;;;;;;;;x
OFFMAP_PREV_POLICY_FLAG_TRIGGER_NOT;直前の政策はフラグ$FLAG|Y$を持っていない;;;;;;;;;;;;x
OFFMAP_PREV_POLICY_FLAG_TRIGGER;直前の政策はフラグ$FLAG|Y$を持っている;;;;;;;;;;;;x
OFFMAP_SET_STATUS;$STATUS|Y$に状態を変更する;;;;;;;;;;;;x
OFFMAP_SET_POLICY;$POLICY|Y$に政策を変更する;;;;;;;;;;;;x
OFFMAP_SET_HOLDER;所有者を$WHO|Y$に設定する;;;;;;;;;;;;x
OFFMAP_HAS_NAME_NOT;現在、$NAME|Y$という名前で呼ばれていない;;;;;;;;;;;;x
OFFMAP_HAS_NAME;現在、$NAME|Y$という名前で呼ばれている;;;;;;;;;;;;x
OFFMAP_HAS_NOT_USED_NAME;$NAME|Y$の名前は使用されていない;;;;;;;;;;;;x
OFFMAP_HAS_USED_NAME;$NAME|Y$の名前は使用されている;;;;;;;;;;;;x
OFFMAP_SET_NAME;$NAME|Y$に名前を変更する;;;;;;;;;;;;x
IS_OFFMAP_RULER_NOT;マップ外勢力である;;;;;;;;;;;;x
IS_OFFMAP_RULER;マップ外勢力ではない;;;;;;;;;;;;x
